time,value,lag_1,lag_2,rolling_mean,rolling_std,anomaly,pred,score,diff,deviation,abs_dev,anomaly_type,adjusted_pred
308,81.33747401736024,77.47198965008621,79.50080085086374,72.42628830821592,6.20923943113955,1.0,0,-0.007222686179437221,3.8654843672740213,8.91118570914432,8.91118570914432,normal,0
309,81.29388521979241,81.33747401736024,77.47198965008621,74.06008429537474,6.174562042717297,1.0,1,0.008748790511403981,-0.0435887975678213,7.233800924417679,7.233800924417679,drift,0
310,82.57520275649709,81.29388521979241,81.33747401736024,75.98340357320886,5.413619683178945,1.0,0,-0.02235839326168254,1.2813175367046767,6.591799183288231,6.591799183288231,normal,0
311,86.37042621126126,82.57520275649709,81.29388521979241,78.02214916881007,5.05615399914403,1.0,0,-0.023232828046686915,3.7952234547641694,8.348277042451187,8.348277042451187,normal,0
312,86.83109998225876,86.37042621126126,82.57520275649709,79.63711055884646,5.030059822182589,1.0,0,-1.8966866138225846e-05,0.4606737709975022,7.1939894234123045,7.1939894234123045,normal,0
313,87.657286556284,86.83109998225876,86.37042621126126,81.15764060870349,4.913593490857021,1.0,1,0.004455163214504232,0.8261865740252432,6.499645947580518,6.499645947580518,drift,0
314,89.33383012159557,87.657286556284,86.83109998225876,82.77345026555416,4.646640783943559,1.0,1,0.0052154095969790815,1.6765435653115617,6.560379856041408,6.560379856041408,drift,0
315,87.30257284621706,89.33383012159557,87.657286556284,83.96745682122165,4.022931410223565,1.0,0,-0.005580648358017193,-2.0312572753785076,3.335116024995415,3.335116024995415,normal,0
316,89.01217646725011,87.30257284621706,89.33383012159557,84.91859438286028,3.973626224106516,1.0,1,0.0006052572923986865,1.7096036210330539,4.093582084389837,4.093582084389837,drift,0
317,87.27274574183323,89.01217646725011,87.30257284621706,85.89866999203498,3.0293375311361874,1.0,0,-0.02367258556056462,-1.7394307254168808,1.3740757497982514,1.3740757497982514,normal,0
318,88.65346513273478,87.27274574183323,89.01217646725011,86.63026910357243,2.6671663666346346,1.0,0,-0.021232741216286488,1.3807193909015467,2.0231960291623494,2.0231960291623494,normal,0
319,87.73518495055153,88.65346513273478,87.27274574183323,87.27439907664834,1.9037623479559782,1.0,0,-0.02501537836578205,-0.9182801821832527,0.46078587390319115,0.46078587390319115,normal,0
320,88.07184445291017,87.73518495055153,88.65346513273478,87.82406324628965,0.9516632093560925,1.0,1,0.006287890643989491,0.3366595023586427,0.24778120662051606,0.24778120662051606,seasonal,0
321,88.857850791891,88.07184445291017,87.73518495055153,88.07280570435263,0.8490448052422547,1.0,1,0.016298419005989495,0.7860063389808261,0.7850450875383643,0.7850450875383643,seasonal,1
322,85.74480416037986,88.857850791891,88.07184445291017,87.96417612216473,1.067064923515565,1.0,1,0.002594344620384992,-3.113046631511139,-2.219371961784873,2.219371961784873,seasonal,0
323,91.22167342301951,85.74480416037986,88.857850791891,88.32061480883827,1.4717438652771961,1.0,1,0.028232169239295724,5.476869262639653,2.9010586141812382,2.9010586141812382,seasonal,1
324,84.64129757264368,91.22167342301951,85.74480416037986,87.8513615539431,1.819739112164928,1.0,1,0.0014278850278927058,-6.58037585037583,-3.210063981299413,3.210063981299413,seasonal,0
325,83.82162277442458,84.64129757264368,91.22167342301951,87.50326654676385,2.2243345614733054,1.0,1,0.001262047753039175,-0.8196747982190971,-3.681643772339271,3.681643772339271,seasonal,0
326,88.16288941135716,83.82162277442458,84.64129757264368,87.41833784117455,2.1760091527918073,1.0,0,-0.020874412890521166,4.341266636932573,0.7445515701826082,0.7445515701826082,normal,0
327,87.04642651627731,88.16288941135716,83.82162277442458,87.39570591861896,2.17886671440591,1.0,0,-0.016581470979270208,-1.1164628950798487,-0.3492794023416508,0.3492794023416508,normal,0
328,86.36699410725761,87.04642651627731,88.16288941135716,87.16705881607125,2.1520180763238255,1.0,0,-0.03030507168274682,-0.6794324090196966,-0.8000647088136361,0.8000647088136361,normal,0
329,86.08915427751143,86.36699410725761,87.04642651627731,87.00245574876723,2.166636035663733,1.0,0,-0.0412013715633931,-0.2778398297461848,-0.9133014712558065,0.9133014712558065,normal,0
330,84.5976539313815,86.08915427751143,86.36699410725761,86.65503669661436,2.2529310538766327,1.0,0,-0.041901928017227474,-1.491500346129925,-2.057382765232859,2.057382765232859,normal,0
331,82.71002019774146,84.5976539313815,86.08915427751143,86.04025363719941,2.4178150866315686,1.0,0,-0.03706057351486669,-1.887633733640044,-3.330233439457956,3.330233439457956,normal,0
332,84.64647668862953,82.71002019774146,84.5976539313815,85.93042089002438,2.457350868172667,1.0,0,-0.035597456106747416,1.9364564908880766,-1.2839442013948457,1.2839442013948457,normal,0
333,83.25239732195566,84.64647668862953,82.71002019774146,85.13349327991799,1.7375167564175542,1.0,0,-0.034624287165313794,-1.3940793666738784,-1.88109595796233,1.88109595796233,normal,0
334,86.80196894217531,83.25239732195566,84.64647668862953,85.34956041687116,1.802633402493276,1.0,0,-0.031575945328013666,3.549571620219652,1.4524085253041505,1.4524085253041505,normal,0
335,84.94532007404419,86.80196894217531,83.25239732195566,85.46193014683311,1.7303799167782907,1.0,0,-0.02983268954829177,-1.856648868131117,-0.5166100727889216,0.5166100727889216,normal,0
336,84.12613309912808,84.94532007404419,86.80196894217531,85.0582545156102,1.4835230050687478,1.0,0,-0.02783481859778225,-0.8191869749161071,-0.9321214164821185,0.9321214164821185,normal,0
337,85.8269610324113,84.12613309912808,84.94532007404419,84.9363079672236,1.3456488214990348,1.0,0,-0.02840019303954927,1.7008279332832217,0.8906530651877063,0.8906530651877063,normal,0
338,88.14559562426854,85.8269610324113,84.12613309912808,85.11416811892471,1.6409096005962305,1.0,0,-0.01583113783708756,2.318634591857233,3.031427505343828,3.031427505343828,normal,0
339,87.19967838710515,88.14559562426854,85.8269610324113,85.22522052988407,1.7482908334653742,1.0,0,-0.026640358292256083,-0.9459172371633855,1.9744578572210827,1.9744578572210827,normal,0
340,87.8449940459156,87.19967838710515,88.14559562426854,85.54995454133748,1.9126345763315125,1.0,0,-0.029802241182223133,0.6453156588104463,2.2950395045781136,2.2950395045781136,normal,0
341,91.28910389832359,87.8449940459156,87.19967838710515,86.4078629113957,2.3672787883256285,1.0,0,-0.01377251012453673,3.4441098524079905,4.881240986927892,4.881240986927892,normal,0
342,92.74665388719728,91.28910389832359,87.8449940459156,87.21788063125247,2.9991217658812097,1.0,1,0.023380215450369612,1.4575499888736942,5.528773255944813,5.528773255944813,drift,1
343,92.83098122149987,92.74665388719728,91.28910389832359,88.1757390212069,3.1191077019469926,1.0,1,0.0510602428827317,0.08432733430258565,4.6552422002929745,4.6552422002929745,drift,1
344,94.61245232947644,92.83098122149987,92.74665388719728,88.95678735993701,3.666714615074172,1.0,1,0.0669655210302883,1.7814711079765715,5.65566496953943,5.65566496953943,drift,1
345,97.83624735179056,94.61245232947644,92.83098122149987,90.24588008771164,4.309401917367706,1.0,1,0.10129810128660888,3.223795022314121,7.590367264078921,7.590367264078921,drift,1
346,96.38629457598815,97.83624735179056,94.61245232947644,91.47189623539765,4.114483022856945,1.0,1,0.10063166615812591,-1.4499527758024158,4.914398340590495,4.914398340590495,drift,1
347,98.45382692440012,96.38629457598815,97.83624735179056,92.73458282459653,4.127132760203372,1.0,1,0.1222368957772586,2.067532348411973,5.719244099803589,5.719244099803589,drift,1
348,101.87621268584653,98.45382692440012,96.38629457598815,94.10764453075433,4.678041279201858,1.0,1,0.1371517524707334,3.4223857614464066,7.768568155092197,7.768568155092197,drift,1
349,104.96977336093326,101.87621268584653,98.45382692440012,95.88465402813713,5.116909340965749,1.0,1,0.17466918178828272,3.093560675086735,9.085119332796125,9.085119332796125,drift,1
350,68.12181513119593,104.96977336093326,101.87621268584653,93.91233613666517,10.016006984214686,0.0,1,0.18273327442464604,-36.84795822973733,-25.790521005469245,25.790521005469245,spike,1
351,71.75404476954212,68.12181513119593,104.96977336093326,91.95883022378703,12.24214141846871,0.0,1,0.14268276661176282,3.632229638346189,-20.204785454244913,20.204785454244913,drift,1
352,71.80221811805255,71.75404476954212,68.12181513119593,89.86438664687256,13.78659431426741,0.0,1,0.08651136078398924,0.048173348510431424,-18.06216852882001,18.06216852882001,drift,1
353,71.01136846691989,71.80221811805255,71.75404476954212,87.68242537141455,14.943068650058125,0.0,1,0.08414955834309679,-0.7908496511326604,-16.671056904494662,16.671056904494662,drift,1
354,72.4795043252118,71.01136846691989,71.80221811805255,85.46913057098809,15.433637513506417,0.0,1,0.0932590346494977,1.468135858291916,-12.989626245776279,12.989626245776279,drift,1
355,71.62279379364907,72.4795043252118,71.01136846691989,82.84778521517394,15.325488761543681,0.0,1,0.09331966792391988,-0.8567105315627401,-11.224991421524877,11.224991421524877,drift,1
356,74.6084447873021,71.62279379364907,72.4795043252118,80.67000023630534,14.723388320980511,0.0,1,0.07720055219756672,2.9856509936530387,-6.061555449003237,6.061555449003237,drift,1
357,74.97781514991756,74.6084447873021,71.62279379364907,78.32239905885709,13.383354667294777,0.0,1,0.05198572745597774,0.36937036261545586,-3.3445839089395264,3.3445839089395264,drift,1
358,76.98871637569633,74.97781514991756,74.6084447873021,75.83364942784206,10.525553378015301,0.0,1,0.019833818369009215,2.010901225778767,1.155066947854266,1.155066947854266,drift,1
359,75.34380863755553,76.98871637569633,74.97781514991756,72.87105295550428,2.595763916617942,0.0,0,-0.08335908039047019,-1.6449077381408017,2.4727556820512433,2.4727556820512433,normal,0
360,78.54925819143388,75.34380863755553,76.98871637569633,73.91379726152807,2.5702466528717895,0.0,0,-0.07696379011749738,3.2054495538783527,4.635460929905804,4.635460929905804,normal,0
361,80.93835033329202,78.54925819143388,75.34380863755553,74.83222781790307,3.260882274476295,0.0,0,-0.06632621443248277,2.389092141858143,6.106122515388947,6.106122515388947,normal,0
362,77.862746987369,80.93835033329202,78.54925819143388,75.43828070483471,3.197746871881884,0.0,0,-0.0680717501107963,-3.075603345923028,2.424466282534283,2.424466282534283,normal,0
363,78.93369072848061,77.862746987369,80.93835033329202,76.23051293099078,2.9509750889282365,0.0,0,-0.0777957225666479,1.0709437411116198,2.703177797489829,2.703177797489829,normal,0
364,79.40316049070913,78.93369072848061,77.862746987369,76.92287854754052,2.7804118657140346,0.0,0,-0.08117813410368913,0.46946976222851333,2.480281943168606,2.480281943168606,normal,0
365,76.95812421917987,79.40316049070913,78.93369072848061,77.45641159009361,2.0720355013852525,0.0,0,-0.08592894468593298,-2.4450362715292613,-0.49828737091374364,0.49828737091374364,normal,0
366,77.79645548828105,76.95812421917987,79.40316049070913,77.7752126601915,1.8143977816633459,0.0,0,-0.07387697125855575,0.8383312691011895,0.021242828089555132,0.021242828089555132,normal,0
367,76.81846405658372,77.79645548828105,76.95812421917987,77.9592775508581,1.5768988557433152,0.0,0,-0.06231233124889113,-0.9779914316973333,-1.1408134942743828,1.1408134942743828,normal,0
368,76.30048462485561,76.81846405658372,77.79645548828105,77.89045437577404,1.637807772384212,0.0,0,-0.06344136138061807,-0.5179794317281079,-1.5899697509184278,1.5899697509184278,normal,0
369,73.74945149157597,76.30048462485561,76.81846405658372,77.73101866117608,1.9593091637841211,0.0,0,-0.08227176771547856,-2.5510331332796454,-3.981567169600112,3.981567169600112,normal,0
370,74.42687287144263,73.74945149157597,76.30048462485561,77.31878012917697,2.1883146481021267,0.0,0,-0.08725656613113114,0.677421379866658,-2.8919072577343456,2.8919072577343456,normal,0
371,74.36353332350808,74.42687287144263,73.74945149157597,76.66129842819856,1.9552738467076243,0.0,0,-0.08719439337743423,-0.06333954793454666,-2.297765104690484,2.297765104690484,normal,0
372,75.18353274243688,74.36353332350808,74.42687287144263,76.39337700370535,1.9559128651696942,0.0,0,-0.09462397560629737,0.819999418928802,-1.209844261268472,1.209844261268472,normal,0
373,73.05544052381902,75.18353274243688,74.36353332350808,75.8055519832392,1.9906336177721353,0.0,0,-0.09586515484878022,-2.1280922186178657,-2.7501114594201823,2.7501114594201823,normal,0
374,74.25969725066614,73.05544052381902,75.18353274243688,75.2912056592349,1.579907109536386,0.0,0,-0.07118855244902811,1.2042567268471203,-1.0315084085687687,1.0315084085687687,normal,0
375,67.21530487422396,74.25969725066614,73.05544052381902,74.31692372473931,2.894712831619429,0.0,0,-0.08737827331909426,-7.044392376442175,-7.101618850515351,7.101618850515351,normal,0
376,69.2913089377983,67.21530487422396,74.25969725066614,73.46640906969103,3.006108083859058,0.0,0,-0.09204693716962309,2.076004063574345,-4.1751001318927194,4.1751001318927194,normal,0
377,66.72978513982822,69.2913089377983,67.21530487422396,72.45754117801548,3.4204914756556146,0.0,0,-0.10039389438869878,-2.5615237979700822,-5.727756038187252,5.727756038187252,normal,0
378,69.59836033958857,66.72978513982822,69.2913089377983,71.78732874948876,3.235441085385322,0.0,0,-0.09538438135938887,2.8685751997603433,-2.1889684099001983,2.1889684099001983,normal,0
379,62.51586668827257,69.59836033958857,66.72978513982822,70.66397026915844,4.264888320763309,0.0,0,-0.09049707261358503,-7.082493651316,-8.148103580885873,8.148103580885873,normal,0
380,61.442703792713736,62.51586668827257,69.59836033958857,69.36555336128554,4.91841106078956,0.0,0,-0.08118646487739889,-1.0731628955588306,-7.922849568571799,7.922849568571799,normal,0
381,61.005743649825085,61.442703792713736,62.51586668827257,68.02977439391725,5.215153843245765,0.0,0,-0.08890414621154041,-0.43696014288865115,-7.024030744092165,7.024030744092165,normal,0
382,57.147076123622504,61.005743649825085,61.442703792713736,66.2261287320358,5.57281051052055,0.0,0,-0.07807866741432729,-3.8586675262025807,-9.0790526084133,9.0790526084133,normal,0
383,59.65521070161835,57.147076123622504,61.005743649825085,64.88610574981574,5.355026726355257,0.0,0,-0.0971884288597421,2.508134577995847,-5.2308950481973895,5.2308950481973895,normal,0
384,58.633464152232435,59.65521070161835,57.147076123622504,63.32348243997237,4.532600362291051,0.0,0,-0.1254764060765141,-1.0217465493859166,-4.690018287739939,4.690018287739939,normal,0
385,60.04022241000088,58.633464152232435,59.65521070161835,62.60597419355006,4.414440044092586,0.0,0,-0.1358767732878497,1.4067582577684448,-2.5657517835491817,2.5657517835491817,normal,0
386,60.16063944426744,60.04022241000088,58.633464152232435,61.692907244196974,3.7761617341095732,0.0,0,-0.13370595854692768,0.12041703426655914,-1.532267799929535,1.532267799929535,normal,0
387,63.12207439414905,60.16063944426744,60.04022241000088,61.33213616962907,3.394528262168324,0.0,0,-0.13227423007821099,2.961434949881614,1.789938224519986,1.789938224519986,normal,0
388,61.32058039208939,63.12207439414905,60.16063944426744,60.504358174879144,1.7802280292762078,0.0,0,-0.11277938338524374,-1.8014940020596626,0.816222217210246,0.816222217210246,normal,0
389,58.47332018138831,61.32058039208939,63.12207439414905,60.100103524190715,1.7310124568363299,0.0,0,-0.1120357778549047,-2.84726021070108,-1.6267833428024048,1.6267833428024048,normal,0
390,58.19260549435174,58.47332018138831,61.32058039208939,59.77509369435452,1.7558567547687374,0.0,0,-0.11552477717186738,-0.2807146870365713,-1.5824882000027785,1.5824882000027785,normal,0
391,61.4855678183528,58.19260549435174,58.47332018138831,59.823076111207286,1.7992435380243257,0.0,0,-0.11961567402278356,3.29296232400106,1.662491707145513,1.662491707145513,normal,0
392,58.51625433093854,61.4855678183528,58.19260549435174,59.95999393193889,1.6157158068860404,0.0,0,-0.10934504053838096,-2.9693134874142615,-1.4437396010003525,1.4437396010003525,normal,0
393,65.60778510395079,58.51625433093854,61.4855678183528,60.555251372172144,2.3980588497373585,0.0,0,-0.12491480124141402,7.091530773012252,5.052533731778645,5.052533731778645,normal,0
394,65.21340918215566,65.60778510395079,58.51625433093854,61.21324587516445,2.696330358624034,0.0,0,-0.10825243193157807,-0.39437592179513103,4.000163306991205,4.000163306991205,normal,0
395,62.93379617286581,65.21340918215566,65.60778510395079,61.50260325145096,2.711678631207373,0.0,0,-0.12865216974878851,-2.2796130092898466,1.4311929214148549,1.4311929214148549,normal,0
396,61.556194200801094,62.93379617286581,65.21340918215566,61.642158727104324,2.6705400372029127,0.0,0,-0.13433749048959492,-1.377601972064717,-0.08596452630322915,0.08596452630322915,normal,0
397,68.87649922148404,61.556194200801094,62.93379617286581,62.21760120983781,3.5122048837738866,0.0,0,-0.12260339392310671,7.3203050206829445,6.6588980116462295,6.6588980116462295,normal,0
398,67.18402143784623,68.87649922148404,61.556194200801094,62.8039453144135,3.821618879690132,0.0,0,-0.10499629534029642,-1.6924777836378126,4.38007612343273,4.38007612343273,normal,0
399,71.17230028830387,67.18402143784623,68.87649922148404,64.07384332510506,4.3023453436610675,0.0,0,-0.10709022800309309,3.9882788504576467,7.098456963198814,7.098456963198814,normal,0
400,66.81114468241125,71.17230028830387,67.18402143784623,64.93569724391101,3.83068774838022,0.0,0,-0.11812484931102807,-4.36115560589262,1.8754474385002453,1.8754474385002453,normal,0
401,70.10458228973546,66.81114468241125,71.17230028830387,65.79759869104927,3.936337216645943,0.0,0,-0.1100823010373655,3.2934376073242078,4.3069835986861875,4.3069835986861875,normal,0
402,72.59738627108489,70.10458228973546,66.81114468241125,67.20571188506392,3.540936221457637,0.0,0,-0.10584480670260576,2.492803981349425,5.391674386020966,5.391674386020966,normal,0
403,73.92520671437623,72.59738627108489,70.10458228973546,68.03745404610645,4.062352280509891,0.0,0,-0.11010170251485546,1.327820443291344,5.887752668269783,5.887752668269783,normal,0
404,74.11740579805863,73.92520671437623,72.59738627108489,68.92785370769676,4.340850182952299,0.0,0,-0.10136190937072259,0.19219908368239658,5.189552090361872,5.189552090361872,normal,0
405,77.37355238761968,74.11740579805863,73.92520671437623,70.37182932917213,4.523239587637856,0.0,0,-0.08565573760746747,3.2561465895610553,7.001723058447553,7.001723058447553,normal,0
406,75.0102302005217,77.37355238761968,74.11740579805863,71.7172329291442,3.4934144195925914,0.0,0,-0.08497747879093603,-2.363322187097978,3.2929972713775015,3.2929972713775015,normal,0
407,77.7703734577153,75.0102302005217,77.37355238761968,72.60662035276732,3.807830253145923,0.0,0,-0.08322514338318215,2.76014325719359,5.163753104947972,5.163753104947972,normal,0
408,79.08387051844394,77.7703734577153,75.0102302005217,73.79660526082709,3.784261134892393,0.0,0,-0.07927364103341517,1.3134970607286505,5.287265257616852,5.287265257616852,normal,0
409,80.5271481927777,79.08387051844394,77.7703734577153,74.73209005127448,4.197189597707673,0.0,0,-0.05916605307778838,1.443277674333757,5.795058141503219,5.795058141503219,normal,0
410,81.43379491912931,80.5271481927777,79.08387051844394,76.19435507494629,3.6413808015446767,0.0,0,-0.06346794194545441,0.9066467263516103,5.239439844183025,5.239439844183025,normal,0
411,78.12358832361113,81.43379491912931,80.5271481927777,76.99625567833385,2.9728970130506465,0.0,0,-0.06910770663987859,-3.3102065955181814,1.1273326452772778,1.1273326452772778,normal,0
412,77.51203894281147,78.12358832361113,81.43379491912931,77.4877209455065,2.5395460897430344,0.0,0,-0.07540127160461962,-0.6115493807996586,0.024317997304976302,0.024317997304976302,normal,0
413,83.18562092807974,77.51203894281147,78.12358832361113,78.41376236687685,2.773739523555957,0.0,0,-0.06151676026167169,5.673581985268271,4.77185856120289,4.77185856120289,normal,0
414,81.18750053124609,83.18562092807974,77.51203894281147,79.1207718401956,2.437644541247277,0.0,0,-0.05503512024696133,-1.9981203968336558,2.0667286910504856,2.0667286910504856,normal,0
415,78.76359208983843,81.18750053124609,83.18562092807974,79.25977581041748,2.36550625792368,0.0,0,-0.05487630626752549,-2.4239084414076615,-0.49618372057905447,0.49618372057905447,normal,0
416,82.95057447570524,78.76359208983843,81.18750053124609,80.05381023793583,2.098121617138791,0.0,0,-0.05705563379384038,4.186982385866813,2.8967642377694034,2.8967642377694034,normal,0
417,79.52462852360586,82.95057447570524,78.76359208983843,80.22923574452489,1.954403505381935,0.0,0,-0.05991971991092976,-3.425945952099383,-0.7046072209190299,0.7046072209190299,normal,0
418,80.96372679588555,79.52462852360586,82.95057447570524,80.41722137226905,1.9221361727016242,0.0,0,-0.05482812783679314,1.4390982722796934,0.5465054236164946,0.5465054236164946,normal,0
419,77.93050802210712,80.96372679588555,79.52462852360586,80.15755735520199,2.0749530800608222,0.0,0,-0.06885092901319284,-3.0332187737784295,-2.227049333094868,2.227049333094868,normal,0
420,80.99934837268871,77.93050802210712,80.96372679588555,80.11411270055794,2.049656555985684,0.0,0,-0.06315492811608137,3.0688403505815955,0.8852356721307757,0.8852356721307757,normal,0
421,79.37821842590358,80.99934837268871,77.93050802210712,80.23957571078718,1.9502641244584606,0.0,0,-0.05892032531924091,-1.621129946785132,-0.8613572848835958,0.8613572848835958,normal,0
422,74.28331722988865,79.37821842590358,80.99934837268871,79.9167035394949,2.6082532528072004,0.0,0,-0.0640594468966591,-5.094901196014931,-5.6333863096062515,5.6333863096062515,normal,0
423,75.58004077355731,74.28331722988865,79.37821842590358,79.15614552404266,2.657551157245772,0.0,0,-0.06729056994928095,1.2967235436686622,-3.5761047504853423,3.5761047504853423,normal,0
424,73.74408423481331,75.58004077355731,74.28331722988865,78.41180389439937,3.040225923573037,0.0,0,-0.08668514745618855,-1.835956538744,-4.667719659586055,4.667719659586055,normal,0
425,73.98726311506475,73.74408423481331,75.58004077355731,77.934170996922,3.3392986176958477,0.0,0,-0.0859208240501424,0.24317888025143475,-3.946907881857257,3.946907881857257,normal,0
426,68.11682074319674,73.98726311506475,73.74408423481331,76.45079562367115,4.076630886815042,0.0,0,-0.09017804454700162,-5.870442371868009,-8.333974880474415,8.333974880474415,normal,0
427,70.23520404834832,68.11682074319674,73.98726311506475,75.52185317614541,4.34774607906674,0.0,0,-0.09386979353772867,2.118383305151582,-5.286649127797091,5.286649127797091,normal,0
428,69.83560344685242,70.23520404834832,68.11682074319674,74.40904084124209,4.2224531873715,0.0,0,-0.10529369383946885,-0.39960060149590504,-4.573437394389671,4.573437394389671,normal,0
429,63.11498428613664,69.83560344685242,70.23520404834832,72.92748846764505,5.308975694077957,0.0,0,-0.06090049023854155,-6.720619160715778,-9.812504181508409,9.812504181508409,normal,0
430,63.25563045174374,63.11498428613664,69.83560344685242,71.15311667555055,5.276498932584536,0.0,0,-0.06709111038364268,0.14064616560710164,-7.897486223806808,7.897486223806808,normal,0
431,60.62606458519293,63.25563045174374,63.11498428613664,69.27790129147948,5.360090882448486,0.0,0,-0.082663658935275,-2.629565866550813,-8.651836706286552,8.651836706286552,normal,0
432,63.356053903353015,60.62606458519293,63.25563045174374,68.18517495882591,5.340086847025798,0.0,0,-0.08114532006993752,2.7299893181600865,-4.829121055472896,4.829121055472896,normal,0
433,64.64180525657177,63.356053903353015,60.62606458519293,67.09135140712736,4.744068537663834,0.0,0,-0.10804548231070821,1.2857513532187568,-2.449546150555591,2.449546150555591,normal,0
434,65.65644357953188,64.64180525657177,63.356053903353015,66.28258734159922,4.134069690735153,0.0,0,-0.12658231836769157,1.01463832296011,-0.6261437620673433,0.6261437620673433,normal,0
435,62.38762439788801,65.65644357953188,64.64180525657177,65.12262346988155,3.26884851612664,0.0,0,-0.12334714634292504,-3.2688191816438703,-2.734999071993535,2.734999071993535,normal,0
436,65.23435858385571,62.38762439788801,65.65644357953188,64.83437725394745,3.098113121215224,0.0,0,-0.12616097691978334,2.846734185967698,0.3999813299082575,0.3999813299082575,normal,0
437,59.10952979928749,65.23435858385571,62.38762439788801,63.72180982904136,2.9365820981580404,0.0,0,-0.12227233644963581,-6.124828784568216,-4.612280029753869,4.612280029753869,normal,0
438,58.512967837006975,59.10952979928749,65.23435858385571,62.58954626805682,2.461819213383572,0.0,0,-0.12151022569361564,-0.5965619622805178,-4.076578431049846,4.076578431049846,normal,0
439,62.01603209491988,58.512967837006975,59.10952979928749,62.47965104893514,2.4602856283716306,0.0,0,-0.12913368991755397,3.5030642579129037,-0.46361895401526,0.46361895401526,normal,0
440,63.25756573492707,62.01603209491988,58.512967837006975,62.47984457725347,2.460353524938925,0.0,0,-0.12018735267660302,1.2415336400071908,0.7777211576735965,0.7777211576735965,normal,0
441,62.9363399791516,63.25756573492707,62.01603209491988,62.71087211664933,2.373890518923442,0.0,0,-0.13573279393958937,-0.3212257557754725,0.22546786250227058,0.22546786250227058,normal,0
442,59.52183654490011,62.9363399791516,63.25756573492707,62.327450380804045,2.5604203610456304,0.0,0,-0.1393631959303998,-3.414503434251486,-2.8056138359039338,2.8056138359039338,normal,0
443,64.26662749321652,59.52183654490011,62.9363399791516,62.289932604468525,2.525247300853616,0.0,0,-0.13042852415030853,4.744790948316407,1.9766948887479927,1.9766948887479927,normal,0
444,62.745589939703414,64.26662749321652,59.52183654490011,61.99884724048568,2.2464487022087276,0.0,0,-0.12945725592094276,-1.5210375535131035,0.7467426992177337,0.7467426992177337,normal,0
445,67.71149257473529,62.745589939703414,64.26662749321652,62.53123405817041,2.8880519721635207,0.0,0,-0.12840880846736946,4.965902635031874,5.1802585165648765,5.1802585165648765,normal,0
446,68.21565975117655,67.71149257473529,62.745589939703414,62.829364174902494,3.3197154385776684,0.0,0,-0.11430693841112777,0.504167176441257,5.386295576274051,5.386295576274051,normal,0
447,66.78899490049844,68.21565975117655,67.71149257473529,63.59731068502358,3.2511311640921843,0.0,0,-0.11627411813188171,-1.426664850678108,3.191684215474858,3.191684215474858,normal,0
448,68.88536729367807,66.78899490049844,68.21565975117655,64.6345506306907,3.099874873217801,0.0,0,-0.11435181302654462,2.096372393179635,4.250816662987376,4.250816662987376,normal,0
449,69.07824062057905,68.88536729367807,66.78899490049844,65.3407714832566,3.238402907891011,0.0,0,-0.12095410508804616,0.1928733269009797,3.7374691373224493,3.7374691373224493,normal,0
450,72.37464180545363,69.07824062057905,68.88536729367807,66.25247909030927,3.8182130558179246,0.0,0,-0.11208020873250585,3.2964011848745827,6.12216271514437,6.12216271514437,normal,0
451,75.71361697664555,72.37464180545363,69.07824062057905,67.53020679005866,4.635601713420635,0.0,0,-0.08056528688092013,3.338975171191919,8.183410186586897,8.183410186586897,normal,0
452,73.11544677897741,75.71361697664555,72.37464180545363,68.88956781346639,3.971866578265599,0.0,0,-0.10773232951604994,-2.5981701976681393,4.225878965511029,4.225878965511029,normal,0
453,77.3393385578825,73.11544677897741,75.71361697664555,70.196838919933,4.4085647451606835,0.0,0,-0.08123541806886958,4.2238917789050845,7.1424996379494985,7.1424996379494985,normal,0
454,76.45702150427223,77.3393385578825,73.11544677897741,71.56798207638988,3.941057769451257,0.0,0,-0.08521524477414205,-0.8823170536102651,4.889039427882352,4.889039427882352,normal,0
455,77.04210685840005,76.45702150427223,77.3393385578825,72.50104350475634,4.03009403861831,0.0,0,-0.0810880013262063,0.5850853541278127,4.5410633536437075,4.5410633536437075,normal,0
456,79.43141033937772,77.04210685840005,76.45702150427223,73.62261856357647,4.259122054318778,0.0,0,-0.07748280166000698,2.3893034809776736,5.808791775801254,5.808791775801254,normal,0
457,78.48464778291914,79.43141033937772,77.04210685840005,74.79218385181854,3.749417320491505,0.0,0,-0.07209836586517537,-0.9467625564585802,3.6924639311006047,3.6924639311006047,normal,0
458,80.23598064432576,78.48464778291914,79.43141033937772,75.92724518688331,3.4702540975139984,0.0,0,-0.0778800442362596,1.751332861406624,4.308735457442452,4.308735457442452,normal,0
459,79.6025147394825,80.23598064432576,78.48464778291914,76.97967259877365,2.6647217839733264,0.0,0,-0.07781851818244723,-0.6334659048432627,2.6228421407088547,2.6228421407088547,normal,0
460,86.44001542878433,79.6025147394825,80.23598064432576,78.38620996110672,3.5341977560741733,0.0,0,-0.04534024115574742,6.837500689301834,8.05380546767762,8.05380546767762,normal,0
461,82.94339961123033,86.44001542878433,79.6025147394825,79.1091882245652,3.6638357642052557,0.0,0,-0.04183618710608805,-3.4966158175540016,3.8342113866651317,3.8342113866651317,normal,0
462,81.68081626829755,82.94339961123033,86.44001542878433,79.96572517349722,3.058049694268148,0.0,0,-0.032001078244814074,-1.2625833429327855,1.7150910948003286,1.7150910948003286,normal,0
